termListVersion,termVersion
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p006-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p007-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p008-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p009-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p010-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p011-2020-10-28
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p012-2020-10-28
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p013-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p014-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p015-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p016-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p017-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p018-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p019-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p020-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p021-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p022-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p023-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p024-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p025-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p026-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p027-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p028-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p029-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p030-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p031-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p032-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p033-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p034-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p035-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p036-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p037-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p038-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p039-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p040-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p041-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p042-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p043-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p044-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p045-2020-10-28
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p046-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p047-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p048-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p049-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p050-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p051-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p052-2020-10-13
http://rs.tdwg.org/dwcpw/version/values/2020-10-28,http://rs.tdwg.org/dwcpw/values/version/p053-2020-10-13
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/continent-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/coordinatePrecision-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/coordinateUncertaintyInMeters-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/country-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/countryCode-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/county-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/dateIdentified-2020-08-12
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/decimalLatitude-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/decimalLongitude-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/footprintSpatialFit-2020-08-20
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/footprintSRS-2018-09-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/footprintWKT-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/geodeticDatum-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/georeferencedBy-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/georeferenceProtocol-2020-08-20
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/georeferenceRemarks-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/georeferenceSources-2020-10-28
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/georeferenceVerificationStatus-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/higherGeography-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/higherGeographyID-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/identificationQualifier-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/identifiedBy-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/island-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/islandGroup-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/lifeStage-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/locality-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/locationAccordingTo-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/locationID-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/locationRemarks-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/maximumDepthInMeters-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/maximumDistanceAboveSurfaceInMeters-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/maximumElevationInMeters-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/minimumDepthInMeters-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/minimumDistanceAboveSurfaceInMeters-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/minimumElevationInMeters-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/municipality-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/nameAccordingTo-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/pointRadiusSpatialFit-2020-08-20
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/preparations-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/scientificName-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/scientificNameID-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/sex-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/stateProvince-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/verbatimCoordinates-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/verbatimCoordinateSystem-2020-08-20
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/verbatimDepth-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/verbatimElevation-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/verbatimLatitude-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/verbatimLocality-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/verbatimLongitude-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/verbatimSRS-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/vernacularName-2017-10-06
http://rs.tdwg.org/ac/version/dwc/2020-10-28,http://rs.tdwg.org/dwc/terms/version/waterBody-2017-10-06
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/accessURI-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/associatedObservationReference-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/associatedSpecimenReference-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/attributionLinkURL-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/attributionLogoURL-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/caption-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/captureDevice-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/commenter-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/commenterLiteral-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/comments-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/derivedFrom-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/digitizationDate-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/fundingAttribution-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/furtherInformationURL-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/hashFunction-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/hashValue-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/hasServiceAccessPoint-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/IDofContainingCollection-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/licenseLogoURL-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/licensingException-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/metadataCreator-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/metadataCreatorLiteral-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/metadataLanguage-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/metadataLanguageLiteral-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/metadataProvider-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/metadataProviderLiteral-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/otherScientificName-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/physicalSetting-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/provider-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/providerID-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/providerLiteral-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/providerManagedID-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/relatedResourceID-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/resourceCreationTechnique-2020-10-13
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/reviewer-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/reviewerComments-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/reviewerLiteral-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/serviceExpectation-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/subjectCategoryVocabulary-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/subjectOrientation-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/subjectPart-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/subtype-2021-02-01
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/subtypeLiteral-2021-02-01
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/tag-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/taxonCount-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/taxonCoverage-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/timeOfDay-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/variant-2021-02-01
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/variantDescription-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/variantLiteral-2021-02-01
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/ServiceAccessPoint-2020-01-27
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/freqLow-2020-10-13
http://rs.tdwg.org/ac/version/terms/2021-02-01,http://rs.tdwg.org/ac/terms/version/freqHigh-2020-10-13
http://rs.tdwg.org/ac/version/dc/2021-02-01,http://dublincore.org/usage/terms/history/#creator-006
http://rs.tdwg.org/ac/version/dc/2021-02-01,http://dublincore.org/usage/terms/history/#format-007
http://rs.tdwg.org/ac/version/dc/2021-02-01,http://dublincore.org/usage/terms/history/#language-007
http://rs.tdwg.org/ac/version/dc/2021-02-01,http://dublincore.org/usage/terms/history/#rights-006
http://rs.tdwg.org/ac/version/dc/2021-02-01,http://dublincore.org/usage/terms/history/#source-006
http://rs.tdwg.org/ac/version/dc/2021-02-01,http://dublincore.org/usage/terms/history/#type-006
http://rs.tdwg.org/ac/version/dcterms/2021-02-01,http://dublincore.org/usage/terms/history/#available-003
http://rs.tdwg.org/ac/version/dcterms/2021-02-01,http://dublincore.org/usage/terms/history/#creatorT-002
http://rs.tdwg.org/ac/version/dcterms/2021-02-01,http://dublincore.org/usage/terms/history/#descriptionT-001
http://rs.tdwg.org/ac/version/dcterms/2021-02-01,http://dublincore.org/usage/terms/history/#formatT-001
http://rs.tdwg.org/ac/version/dcterms/2021-02-01,http://dublincore.org/usage/terms/history/#identifierT-001
http://rs.tdwg.org/ac/version/dcterms/2021-02-01,http://dublincore.org/usage/terms/history/#languageT-001
http://rs.tdwg.org/ac/version/dcterms/2021-02-01,http://dublincore.org/usage/terms/history/#modified-003
http://rs.tdwg.org/ac/version/dcterms/2021-02-01,http://dublincore.org/usage/terms/history/#rightsT-001
http://rs.tdwg.org/ac/version/dcterms/2021-02-01,http://dublincore.org/usage/terms/history/#sourceT-001
http://rs.tdwg.org/ac/version/dcterms/2021-02-01,http://dublincore.org/usage/terms/history/#temporal-003
http://rs.tdwg.org/ac/version/dcterms/2021-02-01,http://dublincore.org/usage/terms/history/#titleT-002
http://rs.tdwg.org/ac/version/dcterms/2021-02-01,http://dublincore.org/usage/terms/history/#typeT-001
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/organismQuantity-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/organismQuantityType-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/parentEventID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/sampleSizeUnit-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/sampleSizeValue-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/Event-2018-09-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/FossilSpecimen-2018-09-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/GeologicalContext-2018-09-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/HumanObservation-2018-09-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/Identification-2018-09-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/LivingSpecimen-2018-09-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/MachineObservation-2018-09-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/MaterialSample-2018-09-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/MeasurementOrFact-2018-09-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/Occurrence-2020-08-20
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/Organism-2018-09-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/PreservedSpecimen-2018-09-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/ResourceRelationship-2018-09-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/Taxon-2018-09-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/acceptedNameUsage-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/acceptedNameUsageID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/accordingTo-2009-01-21
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/associatedMedia-2020-08-12
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/associatedOccurrences-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/associatedOrganisms-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/associatedReferences-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/associatedSequences-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/associatedTaxa-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/basisOfRecord-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/bed-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/behavior-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/catalogNumber-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/class-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/collectionCode-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/collectionID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/continent-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/coordinatePrecision-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/coordinateUncertaintyInMeters-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/country-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/countryCode-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/county-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/dataGeneralizations-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/datasetID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/datasetName-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/dateIdentified-2020-08-12
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/day-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/decimalLatitude-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/decimalLongitude-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/disposition-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/dynamicProperties-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/earliestAgeOrLowestStage-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/earliestEonOrLowestEonothem-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/earliestEpochOrLowestSeries-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2021-03-29,http://rs.tdwg.org/dwc/terms/version/earliestEraOrLowestErathem-2017-10-06
